menu_collect_taxes_failed|你 从 {s3}征 收 了 {reg3}泰 勒 的 税 款 的 时 候 ， 一 场 反 抗 爆 发 了 。 现 在 你 不 得 不 带 着 这 些 税 款 前 去 给 {s1}， 虽 然 他 可 能 会 很 失 望 ， 不 过 总 比 一 点 都 没 收 到 要 好 的 多 … … 
menu_collect_taxes_revolt_warning|{s3}的 人 们 对 你 要 求 的 高 税 款 表 示 强 烈 的 义 愤 。 如 果 你 继 续 压 迫 他 们 ， 他 们 将 准 备 起 来 反 抗 。 
mno_continue_collecting_taxes|依 然 像 以 前 那 样 征 税 。 
mno_halve_taxes|同 意 减 轻 一 半 的 税 款 。 （ {s1}也 许 会 不 满 ） 。 
menu_collect_taxes_revolt|当 你 在 {s3}收 取 税 款 的 时 候 ， 突 然 看 见 一 大 群 愤 怒 的 {reg9?农 民 :居 民 }已 经 对 你 提 出 的 高 税 款 忍 无 可 忍 ， 正 挥 舞 着 火 把 和 武 器 逐 渐 向 你 逼 近 。 这 是 要 向 你 开 战 ！ 
menu_train_peasants_against_bandits|队 员 中 最 高 训 练 技 能 为 {reg2}级 ， 由 此 {reg3?你 预 期 :{s1}预 期 }需 要 {reg4}小 时 来 进 行 理 论 讲 解 ， 使 这 些 农 民 变 成 英 勇 的 战 士 。 在 这 期 间 他 们 将 会 学 到 战 斗 的 基 本 知 识 以 及 如 何 去 沉 着 冷 静 地 应 对 一 切 战 斗 。 
mno_make_preparation|训 练 他 们 。 
mno_train_later|等 一 等 吧 。 
menu_train_peasants_against_bandits_ready|你 对 那 些 农 民 们 进 行 了 一 些 最 基 本 的 训 练 ， 你 认 为 他 们 中 的 {reg0}人 {reg1?已 经 :已 经 }完 全 地 掌 握 了 训 练 的 内 容 ， {reg1?他 们 :他 }已 经 准 备 好 进 行 实 战 演 习 了 。 
mno_peasant_start_practice|开 始 演 习 。 
menu_train_peasants_against_bandits_training_result|{s0}
menu_train_peasants_against_bandits_attack|当 你 准 备 继 续 训 练 的 时 候 ， 一 个 从 村 子 里 来 的 卫 兵 向 你 奔 来 ， 呼 喊 着 告 急 。 那 些 强 盗 已 经 出 现 在 视 野 里 ， 正 向 {s3}奔 去 。 村 长 恳 求 你 组 织 那 些 你 训 练 的 民 兵 去 抵 抗 他 们 。 
mno_peasants_against_bandits_attack_resist|准 备 开 战 吧 ！ 
menu_train_peasants_against_bandits_attack_result|{s9}
menu_train_peasants_against_bandits_success|这 些 强 盗 被 打 败 了 ！ 那 些 还 活 着 的 和 意 识 还 清 醒 的 都 夹 着 尾 巴 逃 跑 了 ， 他 们 惧 怕 这 些 农 民 和 他 们 的 新 教 官 。 经 过 他 们 的 抢 劫 以 后 ， 村 民 几 乎 没 有 什 么 东 西 剩 下 了 ， 但 他 们 还 是 拿 出 了 任 何 他 们 有 的 东 西 以 表 达 感 激 之 情 。 
menu_disembark|想 上 岸 吗 ？ 
menu_ship_reembark|想 上 船 吗 ？ 
mno_reembark_yes|是 。 
mno_reembark_no|不 。 
menu_center_reports|镇 名 ： {s1}^租 金 收 入 ： {reg1}泰 勒 ^税 收 ： {reg2}泰 勒 ^食 物 储 备 ： 供 应 {reg3}日 
mno_to_price_and_productions|报 告 价 格 与 产 品 。 
menu_price_and_production|产 品 有 ： ^（ 提 示 ： 基 础 的 /原 材 料 加 工 而 来 的 /材 料 加 工 并 加 以 修 饰 的 )^{s1}^^价 格 因 素 有 ： ^{s2}
menu_town_trade|你 向 市 场 走 去 。 
mno_assess_prices|估 价 。 
mno_trade_with_arms_merchant|与 武 器 商 人 交 易 。 
mno_trade_with_armor_merchant|与 盔 甲 商 人 交 易 。 
mno_trade_with_horse_merchant|与 马 匹 贩 子 交 易 。 
mno_trade_with_goods_merchant|与 杂 货 商 人 交 易 。 
mno_back_to_town_menu|返 回 
menu_town_trade_assessment_begin|你 偶 然 听 到 了 一 些 关 于 物 品 价 格 的 情 报 。 ^你 试 着 从 这 些 情 报 中 寻 找 到 一 些 有 用 的 东 西 。 
menu_town_trade_assessment|队 员 中 最 高 交 易 技 能 为 {reg2}级 ， {reg3?你 尝 试 算 出 利 润 最 高 的 商 品 :{s1}尝 试 算 出 利 润 最 高 的 商 品 }。 {s2}
menu_sneak_into_town_suceeded|假 装 成 穿 着 破 烂 的 朝 圣 者 ， 你 骗 过 了 守 卫 ， 顺 利 的 混 入 城 里 。 
menu_sneak_into_town_caught|在 你 尝 试 溜 进 去 时 ， 一 名 守 卫 发 现 了 你 并 发 出 了 警 报 ！ 你 必 须 在 所 有 守 卫 都 开 始 搜 捕 你 之 前 从 大 门 逃 出 去 。 
mno_sneak_caught_fight|杀 出 一 条 血 路 ！ 
mno_sneak_caught_surrender|投 降 。 
menu_sneak_into_town_caught_dispersed_guards|你 轻 易 地 甩 掉 了 守 卫 ， 消 失 在 街 道 的 深 处 。 
menu_sneak_into_town_caught_ran_away|你 杀 开 一 条 血 路 终 于 夺 关 而 走 ， 迅 速 逃 到 了 郊 外 的 安 全 地 带 。 {s11}
menu_enemy_offer_ransom_for_prisoner|{s2}想 用 {reg12}泰 勒 与 你 交 换 {s1}。 
mno_ransom_accept|接 受 这 个 提 议 。 
mno_ransom_reject|拒 绝 这 个 提 议 。 
menu_training_ground|你 到 达 了 一 个 雇 佣 兵 营 地 。 你 可 以 在 这 里 雇 佣 勇 士 并 武 装 你 的 手 下 。 
mno_camp_trainer|与 教 练 交 谈 。 
mno_camp_merch|找 佣 兵 队 长 。 
mno_camp_train_melee|混 战 。 
mno_camp_train_mounted|骑 乘 练 习 。 
menu_training_ground_selection_details_melee_1|你 想 要 同 时 面 对 几 个 对 手 ？ 
mno_camp_train_melee_num_men_1|一 。 
mno_camp_train_melee_num_men_2|二 。 
mno_camp_train_melee_num_men_3|三 。 
mno_camp_train_melee_num_men_4|四 。 
menu_training_ground_selection_details_melee_2|选 择 你 的 {reg1}号 对 手 ： 
mno_training_ground_selection_details_melee_random|随 机 选 择 。 
menu_training_ground_selection_details_mounted|你 想 要 用 哪 种 武 器 进 行 训 练 ？ 
mno_camp_train_mounted_details_1|单 手 武 器 。 
mno_camp_train_mounted_details_2|长 杆 武 器 。 
mno_camp_train_mounted_details_3|弓 箭 。 
mno_camp_train_mounted_details_4|投 掷 类 的 。 
menu_training_ground_selection_details_ranged_1|你 想 要 用 哪 种 远 程 武 器 进 行 训 练 ？ 
mno_camp_train_ranged_weapon_bow|弓 箭 。 
mno_camp_train_ranged_weapon_crossbow|弩 。 
mno_camp_train_ranged_weapon_mushket|滑 膛 枪 。 
mno_camp_train_ranged_weapon_thrown|飞 刀 。 
menu_training_ground_selection_details_ranged_2|你 想 要 在 距 标 靶 多 远 的 距 离 练 习 ？ 
mno_camp_train_ranged_details_1|10码 。 
mno_camp_train_ranged_details_2|20码 。 
mno_camp_train_ranged_details_3|30码 。 
mno_camp_train_ranged_details_4|40码 。 
mno_camp_train_ranged_details_5|50码 。 
mno_camp_train_ranged_details_6|60码 。 
mno_camp_train_ranged_details_7|70码 。 
menu_training_ground_description|{s0}
mno_s2_dot|{s2}… … 
menu_training_ground_training_result|{s7}{s2}
menu_marshall_selection_candidate_ask|{s15}马 上 要 为 {s23}选 择 一 个 元 帅 。 一 些 领 主 提 名 让 你 做 候 选 人 。 
mno_marshall_candidate_accept|以 候 选 人 身 份 前 去 。 
mno_marshall_candidate_reject|告 诉 所 有 人 这 些 天 你 太 忙 了 。 
menu_captivity_avoid_wilderness|整 个 世 界 在 你 眼 前 一 黑 。 几 个 小 时 过 后 你 恢 复 了 意 识 ， 发 现 你 自 己 躺 在 你 倒 下 的 地 方 。 你 的 敌 人 一 定 以 为 你 死 了 ， 才 把 你 留 在 原 地 。 不 论 怎 样 ， 似 乎 你 身 上 的 伤 没 有 一 处 是 致 命 的 ， 虽 然 你 感 到 很 虚 弱 ， 但 是 你 发 现 你 自 己 还 是 勉 强 可 以 坚 持 站 起 来 行 走 。 你 站 起 来 并 努 力 搜 寻 你 队 伍 里 的 幸 存 者 。 
menu_captivity_start_wilderness|完 了 。 
menu_captivity_start_wilderness_surrender|完 了 。 
menu_captivity_start_wilderness_defeat|你 被 敌 人 俘 虏 了 。 
menu_captivity_start_castle_surrender|完 了 。 
menu_captivity_start_castle_defeat|完 了 。 
menu_captivity_start_under_siege_defeat|你 被 敌 人 俘 虏 了 。 
menu_captivity_wilderness_taken_prisoner|你 被 敌 人 俘 虏 了 。 
menu_captivity_wilderness_check|完 了 。 
menu_captivity_end_wilderness_escape|经 过 了 几 天 痛 苦 的 俘 虏 生 活 。 你 找 了 个 机 会 逃 跑 了 ！ 
menu_captivity_castle_taken_prisoner|卫 兵 们 包 围 了 你 ， 夺 下 了 你 的 武 器 。 他 们 咒 骂 着 把 你 丢 进 了 地 牢 ， 接 下 来 有 你 受 的 了 。 
menu_captivity_rescue_lord_taken_prisoner|你 在 自 己 的 身 份 暴 露 之 前 一 直 伪 装 成 朝 圣 者 ， 这 激 怒 了 那 些 守 卫 。 他 们 狂 暴 而 粗 鲁 地 痛 打 你 ， 不 知 道 过 了 多 长 时 间 以 后 才 停 息 下 来 … … 
menu_captivity_castle_check|完 了 。 
menu_captivity_end_exchanged_with_prisoner|经 过 了 数 天 的 关 押 ， 抓 你 的 人 用 你 交 换 了 他 们 的 一 名 俘 虏 ， 你 自 由 了 。 
menu_captivity_end_propose_ransom|在 阴 暗 的 地 牢 中 不 知 道 过 了 多 久 以 后 ， 抓 你 的 人 给 了 你 一 个 选 择 ： 从 你 藏 钱 的 地 方 交 出 {reg5}泰 勒 ， 他 们 就 会 放 了 你 。 你 决 定 … … 
mno_captivity_end_ransom_accept|接 受 这 个 提 议 。 
mno_captivity_end_ransom_deny|拒 绝 ， 并 等 待 机 会 逃 出 去 。 
menu_captivity_castle_remain|时 光 流 逝 ， 你 在 监 牢 里 痛 苦 的 忍 受 着 被 囚 禁 的 痛 苦 ， 还 有 轻 蔑 的 笑 话 … … 
menu_kingdom_army_quest_report_to_army|{s8}邀 请 你 一 起 去 参 加 他 的 远 征 。 你 需 要 带 上 至 少 {reg13}名 战 士 ， 如 果 现 在 不 够 的 话 ， 你 需 要 尽 快 达 到 要 求 的 人 数 。 
menu_kingdom_army_quest_messenger|{s8}派 信 使 来 告 诉 你 ， 他 要 给 你 指 定 一 个 任 务 ， 并 要 求 你 尽 快 去 见 他 。 
menu_kingdom_army_quest_join_siege_order|{s8}派 信 使 来 命 令 你 加 入 对 于 {s9}的 围 攻 。 不 论 付 出 多 大 的 代 价 都 必 须 拿 下 {s9}。 
menu_kingdom_army_follow_failed|你 违 背 了 命 令 ， 没 有 在 跟 随 {s8}。 他 生 气 地 把 你 从 队 伍 中 除 名 并 且 放 话 说 ， 他 不 会 放 过 你 的 。 
menu_invite_player_to_faction_without_center|你 收 到 了 一 份 封 臣 的 邀 请 ！ ^^{s9}的 {s8}派 遣 了 一 个 皇 家 信 使 来 亲 自 递 送 这 份 邀 请 。 你 将 成 为 {s9}的 一 位 诸 侯 ， 从 此 被 人 以 {大 人 /女 士 }称 呼 ， 但 是 并 没 有 给 予 你 封 地 以 及 额 外 的 头 衔 ， 当 然 作 为 回 报 {s8}要 求 你 宣 誓 对 他 效 忠 并 与 他 一 起 加 入 他 的 远 征 。 虽 然 他 没 有 许 诺 封 地 和 头 衔 ， 如 果 你 不 同 意 这 个 请 求 的 话 他 还 是 会 被 激 怒 的 … … 
mno_faction_accept|接 受 邀 请 ！ 
mno_faction_reject|拒 绝 邀 请 。 
menu_invite_player_to_faction|你 收 到 了 一 份 封 臣 的 邀 请 ！ ^^{s9}的 {s8}派 遣 了 一 个 皇 家 信 使 来 亲 自 递 送 这 份 邀 请 。 你 将 成 为 {s9}的 一 位 诸 侯 ， 从 此 被 人 以 {大 人 /女 士 }称 呼 ， 但 是 并 没 有 给 予 你 封 地 以 及 额 外 的 头 衔 ， 当 然 作 为 回 报 {s8}要 求 你 宣 誓 对 他 效 忠 并 与 他 一 起 加 入 他 的 远 征 。 他 许 诺 给 你 {s2}的 封 地 和 头 衔 ， 如 果 你 不 同 意 这 个 请 求 的 话 他 一 定 会 被 激 怒 的 … … 
menu_invite_player_to_faction_accepted|想 成 为 封 臣 的 话 ， 你 要 亲 自 去 找 {s3}宣 誓 。 {s5}
menu_question_peace_offer|你 收 到 了 一 份 停 战 的 邀 请 ^^{s1}发 给 你 一 份 停 战 邀 请 。 你 将 如 何 回 复 ？ 
mno_peace_offer_accept|接 受 。 
mno_peace_offer_reject|拒 绝 。 
menu_notification_player_faction_active|你 现 在 拥 有 了 一 片 完 全 属 于 自 己 的 领 地 。 你 是 一 个 没 有 雇 主 的 军 阀 ， 没 有 更 高 的 权 利 。 享 受 这 自 由 吧 ！ —— 但 是 你 要 知 道 国 王 们 不 会 友 好 对 待 你 的 。 你 要 知 道 ， 没 有 统 治 权 的 日 子 是 很 难 过 的 。 
menu_notification_player_faction_deactive|你 失 去 了 所 有 领 地 。 
menu_notification_center_under_siege|{s1}被 {s3}的 {s2}围 攻 了 ！ 
menu_notification_village_raided|敌 人 袭 击 了 你 的 领 地 ^^{s1}被 {s3}的 {s2}洗 劫 了 ！ 
menu_notification_village_raid_started|你 的 村 子 正 受 到 袭 击 ！ ^^{s3}的 {s2}正 在 破 坏 {s1}。 
menu_notification_one_faction_left|整 个 东 欧 被 征 服 了 ^^{s1}击 败 所 有 对 手 ， 建 立 了 一 个 统 一 的 国 家 。 
menu_notification_oath_renounced_faction_defeated|你 从 前 属 于 的 势 力 被 击 败 了 ^^你 赢 得 了 对 于 {s1}的 战 斗 ！ 你 从 这 个 势 力 中 脱 离 了 出 去 。 
menu_notification_center_lost|领 地 失 去 ^^因 为 {s2}你 失 去 了 {s1}。 
menu_notification_troop_left_players_faction|背 叛 ！ ^^{s1}从 {s2}离 开 了 ， 并 加 入 了 {s3}。 
menu_notification_troop_joined_players_faction|好 消 息 ！ ^^{s1}从 {s2}离 开 了 ， 并 加 入 了 {s3}。 
menu_notification_war_declared|宣 战 ^^{s1}向 {s2}宣 战 ！ 
menu_notification_peace_declared|和 平 协 议 ^^{s1}和 {s2}达 成 了 和 平 协 议 ！ ^{s57}
menu_notification_faction_defeated|阵 营 灭 亡 ^^{s1}不 复 存 在 了 ！ 
menu_notification_rebels_switched_to_faction|成 功 叛 变 ^^你 的 叛 变 十 分 成 功 ！ 现 在 你 的 势 力 将 {s12}定 为 {s11}唯 一 的 领 主 。 
menu_kill_local_merchant_begin|你 探 明 你 的 猎 物 转 弯 走 进 了 一 条 背 街 的 巷 子 。 这 将 是 你 袭 击 他 的 最 好 时 机 。 
menu_auto_return_to_map|完 了 。 
menu_monfor_talk|冒 险 者 ， 欢 迎 来 到 骑 马 与 砍 杀 的 世 界 。 在 你 开 始 游 戏 之 前 你 必 须 建 立 一 个 人 物 。 首 先 ， 选 择 你 的 性 别 。 
mno_start_male|请 不 要 射 击 。 我 是 一 个 平 民 ， 你 不 能 伤 害 我 。 
menu_oim_training_ground_selection_details_ranged|你 想 要 从 多 远 的 距 离 射 击 ？ 
menu_oim_training_ground_description|{s0}
menu_oim_training_ground_training_result|{s7}{s2}
mno_hvatit|停 止 训 练 … … 
menu_oim_defeated_by_monk|你 在 战 斗 中 被 神 父 击 败 了 ， 他 命 令 守 卫 拘 留 了 你 。 
menu_oim_monk_is_killed|你 设 法 击 败 了 神 父 并 拿 到 了 圣 像 ， 逃 离 城 市 的 时 机 到 来 了 。 
menu_oim_tatarin_brought_to_perekop|你 来 到 了 皮 里 柯 普 。 
menu_oim_talk_to_tatarin|{s2}
mno_talk_to_tatarin|和 鞑 靼 人 交 谈 。 
menu_oim_fight_sem_samuraev|{s2}
mno_defend_village_|准 备 战 斗 … … 
menu_oim_sem_sameraev_battle_result|{s2}
menu_oim_talk_to_bandits_horse|{s2}
menu_oim_bandits_battle_for_horse_result|{s2}
menu_oim_invest_menu|{s2}
mno_zabrat_dengi|取 走 财 物 。 
mno_do_not_take_|Donotdosuchaburglary 
menu_oim_auto_talk_menu|{s2}
menu_oim_potop_defend_church|你 及 时 赶 到 了 ！ 瑞 典 人 还 没 有 掠 夺 修 道 院 ， 是 以 拉 脱 维 亚 人 的 方 式 再 给 他 们 上 一 课 的 时 候 了 。 
menu_oim_potop_defend_church_result|{s2}
menu_oim_auto_message_menu|{s2}
menu_oim_potop_romeo_fight|{s2}
menu_capitan_vid|你 向 营 地 的 士 兵 询 问 在 哪 里 可 以 找 到 他 们 的 指 挥 官 ， 然 后 他 们 指 向 了 他 们 的 队 长 。 
mno_merch_tatar|和 鞑 靼 队 长 谈 谈 。 
mno_merch_kozak|和 哥 萨 克 队 长 谈 谈 。 
mno_merch_polyak|和 波 兰 队 长 谈 谈 。 
mno_merch_shved|和 瑞 典 队 长 谈 谈 。 
mno_merch_moskov|和 俄 国 佣 兵 队 长 谈 谈 。 
mno_Back_1|离 开 … … 
menu_oim_potop_kshetuskiy|{s2}
mno_sneak_in|继 续 … … 
menu_podkup_neg|当 你 的 停 战 使 节 举 着 白 旗 走 进 大 门 时 ， 你 听 到 一 声 枪 响 --然 后 看 到 使 节 的 尸 体 被 挂 在 了 城 墙 上 。 ^^你 的 军 队 士 气 下 降 了 。 
mno_Back_2|继 续 … … 
menu_podkup_ataka|你 设 法 贿 赂 了 一 个 城 堡 守 卫 。 他 为 你 打 开 了 大 门 ， 现 在 你 可 以 尽 情 屠 掠 这 个 城 镇 了 。 
mno_Cont|继 续 … … 
menu_udral_otravil|你 设 法 潜 入 了 这 个 城 市 并 在 井 里 下 了 毒 。 
mno_Cont1|继 续 … … 
menu_vzvesili|失 败 ！ 你 被 发 现 并 被 抓 住 了 ！ 
mno_Cont2|继 续 … … 
menu_udral_neotravil|你 被 发 现 了 ， 但 你 设 法 逃 离 了 。 
mno_Cont3|继 续 … … 
menu_neudral_otravil|你 被 发 现 了 ， 但 你 设 法 在 井 里 下 了 毒 。 现 在 你 要 想 办 法 通 过 守 卫 的 防 线 。 
mno_Cont4|继 续 … … 
menu_neudral_neotravil|在 你 往 水 里 放 毒 之 前 你 就 被 发 现 了 。 现 在 你 得 逃 跑 ， 设 法 通 过 守 卫 的 防 线 吧 。 
menu_sneak_into_town_caught_dispersed_guards_t|你 从 守 卫 中 杀 出 了 一 条 血 路 然 后 逃 离 了 城 市 。 
menu_sneak_into_town_caught_ran_away_t|你 设 法 躲 进 了 街 道 的 深 处 并 逃 离 了 城 市 。 
menu_vorvatsya_uspeh|你 设 法 潜 入 了 城 市 ， 但 你 一 部 分 的 军 队 仍 被 留 在 了 城 墙 外 。 你 要 击 败 至 少 {reg0}%个 守 卫 才 能 打 开 大 门 。 
menu_vorvatsya_proval|潜 入 计 划 失 败 了 。 更 糟 糕 的 是 ， 你 的 先 头 部 队 被 守 军 残 忍 地 杀 害 了 ， 你 的 部 队 士 气 大 跌 。 
menu_podkop_uspih|你 预 计 你 至 少 需 要 {reg4}个 小 时 来 安 放 炸 药 。 
mno_build_podkop_min|开 始 工 作 … … 
menu_podkop_neg|你 没 法 安 放 这 些 炸 药 。 很 明 显 ， 你 高 估 了 自 己 的 学 识 。 
menu_podkop_uspih_walls|这 些 手 段 还 不 足 以 摧 毁 这 座 城 市 坚 固 的 城 墙 。 
menu_podkop_uspih_uspih|炸 药 被 引 爆 了 ， 在 城 墙 上 炸 开 了 一 个 缺 口 … … 
mno_go_next|开 始 突 击 ！ 
menu_podkop_uspih_neg|这 些 手 段 还 不 足 以 摧 毁 这 座 城 市 坚 固 的 城 墙 。 
menu_oim_last_game_menu|{s2}
menu_oim_getman_defend_village|你 及 时 赶 到 了 ！ 那 些 强 盗 还 没 有 掠 夺 村 庄 。 但 是 ， 他 们 察 觉 了 你 的 到 来 并 准 备 攻 击 了 。 
menu_oim_getman_defend_village_result|{s2}
menu_oim_getman_defend_village_result2|在 那 个 老 人 说 完 话 之 前 ， 一 个 受 伤 的 强 盗 开 了 一 枪 。 唉 ， 子 弹 打 中 了 目 标 … … 那 个 老 人 再 也 不 能 告 诉 你 什 么 了 … … 
menu_oim_getman_letter_text|给 秘 密 接 待 员 ， 要 亲 自 送 过 去 。 ^^根 据 你 的 命 令 ， 我 发 现 奥 列 格 房 子 的 墓 葬 被 立 陶 宛 亲 王 亚 努 什 ·拉 齐 维 乌 从 基 辅 手 中 偷 了 过 来 。 传 言 说 他 把 那 些 陪 葬 品 放 到 了 自 己 的 家 族 墓 穴 中 。 目 前 为 止 我 就 知 道 这 么 多 。 一 件 事 是 确 定 的 ， 不 管 怎 样 拉 齐 维 乌 是 一 个 新 教 徒 异 端 ， 甚 至 准 备 用 巫 术 ， 如 果 这 能 让 他 离 王 位 更 近 一 步 。 ^我 让 一 个 可 靠 的 间 谍 来 传 达 这 个 消 息 ， 愿 上 帝 保 佑 他 平 安 ， 我 会 前 往 里 加 ， 那 儿 有 圣 殿 骑 士 的 档 案 ， 可 能 会 有 黑 仗 的 秘 密 … … 
menu_oim_getman_tamplier_archives|{s2}
menu_oim_potop_fight_with_king_result|{s3}
menu_oim_cheats_and_solving_quests_menu|没 有 使 用 
mno_money_menu|获 得 金 钱 
mno_exp_menu|获 得 经 验 
mno_exp_renown|获 得 声 望 
mno_add_relation_to_all|改 变 关 系 
mno_add_zagloba|cheat add zagloba 
mno_fac_kingdom_4|cheat minus swedes 
mno_swedish_prisoner|cheat prisoner 
mno_exit_menu|返 回 … … 
menu_oim_getman_reading_book|{s3}
menu_getman_book_translated|{s3}
menu_oim_dmitriy_yevangelik|{s3}
menu_oim_getman_fight_in_nesvizh|{s3}
menu_oim_getman_sneack_in|{s3}
menu_oim_getman_quest_failed|{s3}
menu_oim_getman_hmel_order|{s3}
menu_oim_getman_hmel_rebelion|{s3}
menu_oim_getman_casus_beli_hmel|{s3}
menu_oim_getman_casus_beli_hmel_war|{s3}
menu_oim_korono_vitovta|{s3}
menu_oim_dmitriy_captured|{s3}
mno_edit_slot_town_walls_destroyed_door|edit slot town walls destroyed 
menu_oim_dmitriy_alevtina_hanum|{s3}
mno_oim_walk_the_streets|离 开 闺 房 去 城 市 。 
menu_oim_barabash_order_mc|{s3}
menu_oim_getman_barabash_rebelion|{s3}
menu_oim_getman_casus_beli_barabash|{s3}
menu_oim_getman_casus_beli_barabash_war|{s3}
menu_oim_tavern_simple_fight|你 向 一 个 酒 馆 的 顾 客 发 起 了 挑 战 。 你 的 对 手 已 经 准 备 好 并 等 着 你 。 
menu_oim_tavern_simple_fight_result|{s2}
menu_oim_duel_fight|一 个 糟 糕 的 玩 笑 让 你 卷 入 了 打 斗 。 这 可 是 一 个 好 时 机 让 你 唤 回 你 的 剑 术 ， 然 后 狠 狠 地 揍 对 手 一 顿 吧 。 
menu_oim_tavern_duel_fight_result|{s2}
menu_oim_tavern_ranged_fight|你 准 备 参 加 一 场 射 击 比 赛 。 想 要 胜 出 ， 你 就 要 尽 可 能 多 地 击 中 目 标 。 
menu_oim_ranged_duel_tavern_result|{s2}
menu_oim_drunken_prison|当 你 抓 起 武 器 时 ， 守 卫 包 围 了 你 并 把 你 扔 进 了 监 狱 。 
menu_oim_drunken_wound|你 醒 了 过 来 ， 不 知 自 己 身 处 何 处 ， 你 精 疲 力 竭 ， 一 文 不 名 。 你 隐 隐 地 回 忆 起 了 你 吃 的 最 后 一 块 吐 司 。 
menu_oim_alcoholic|你 沉 迷 于 酒 馆 之 中 ， 每 天 都 在 酒 杯 中 度 过 ， 但 当 你 这 么 做 的 时 候 ， 你 感 到 浑 身 无 力 ， 口 袋 里 的 钱 也 不 可 思 议 地 消 失 了 。 
menu_oim_rich_visitor|{s2}
mno_attack|追 捕 市 民 
menu_oim_rich_visitor_result|{s2}
menu_captured_enemy_menu|{s17}
mno_continue_kill|处 决 囚 犯 。 
mno_continue_spawn|释 放 囚 犯 。 
menu_capture_prisoners_as_guards|{s17}
mno_continue_guards|加 入 守 卫 部 队 。 
mno_continue_spawn_prisoners|释 放 。 
menu_charge_with_bunt|低 落 的 士 气 让 你 的 部 队 发 生 了 骚 乱 。 反 叛 者 们 需 要 你 的 血 或 者 钱 ， “ 为 了 他 们 所 付 出 的 劳 动 ” 。 
mno_continue_bunt|继 续 … … 
menu_illness_warning|{s0}的 有 学 问 的 人 说 良 好 的 膳 食 会 有 所 帮 助 。 也 许 {s1}或 {s2}可 以 治 疗 这 些 士 兵 。 无 论 如 何 ， 在 酒 馆 里 休 息 一 小 会 总 不 会 有 坏 处 。 
menu_illness_end|多 亏 那 些 可 口 的 食 物 和 良 好 的 休 整 ， 你 的 士 兵 从 {s0}恢 复 过 来 了 。 
menu_warn_taverna_morale|你 的 士 兵 咆 哮 着 向 你 抱 怨 那 持 续 的 饥 饿 。 持 续 的 行 军 让 他 们 精 疲 力 竭 。 不 满 的 情 绪 在 军 队 中 散 布 开 来 。 ^^即 使 是 你 那 些 最 坚 强 的 战 士 也 建 议 去 最 近 的 酒 馆 休 息 一 两 天 。 
menu_oim_dmitriy_razin_warn|有 谣 言 说 斯 金 卡 · 拉 辛 酋 长 已 经 再 次 掀 起 了 叛 乱 。 这 一 次 是 冲 着 你 来 的 。 
menu_oim_razin_asking_for_marshal|{s2}
menu_oim_dmitry_elected|你 说 服 了 波 耶 们 在 选 举 中 支 持 你 。 最 终 ， 你 成 为 了 沙 皇 。 
menu_oim_dmitry_election_failed|你 没 能 把 波 耶 们 拉 拢 到 你 这 边 。 波 耶 议 会 选 了 拉 辛 做 沙 皇 。 
menu_simle_text_message|{s2}
menu_oim_diplomacy_window|你 想 向 哪 个 国 家 宣 战 ？ 
mno_fac_1_continue|{s2}
mno_fac_2_continue|{s2}
mno_fac_3_continue|{s2}
mno_fac_4_continue|{s2}
mno_fac_5_continue|{s2}
menu_submit_war|你 真 的 想 和 {s2}开 战 吗 ？ 
mno_submit_war|是 
mno_reject|否 
menu_oim_auto_talk_menu2|没 有 
menu_oim_auto_message_menu2|{s2}
menu_notification_about_gold_usage_after_construct|在 {s1}{s51}。 
menu_notification_about_gold_usage_30_day|在 {s1}{s51}。 
menu_notification_party_under_siege_with_defence|在 围 城 中 ， {s3}的 {s2}在 困 境 中 失 去 了 {s50}。 
menu_notification_village_element_leave_service|{s1}的 {s2}辞 去 了 职 务 。 
menu_notification_extra_good_ready|你 在 {s1}定 制 的 {s2}已 完 成 ， 等 着 你 去 验 收 。 
menu_ms_additional_menu|{s0}
mno_ms_add_1|{s1}。 
mno_ms_add_2|{s1}。 
mno_ms_add_3|{s1}。 
mno_ms_add_4|{s1}。 
mno_ms_add_5|{s1}。 
mno_ms_add_6|{s1}。 
mno_ms_add_7|{s1}。 
mno_ms_add_8|{s1}。 
mno_ms_add_9|{s1}。 
mno_ms_add_10|{s1}。 
mno_ms_back|返 回 … … 
menu_ms_additional_school|{s2}
mno_ms_see_npc_list|查 看 同 伴 列 表 
menu_ms_additional_merchant_guild|选 择 一 个 行 动 。 
mno_ms_guild_deposit|以 月 利 率 {reg0}%存 钱 。 
mno_ms_guild_credit|以 月 利 率 {reg0}%贷 款 。 
mno_ms_guild_deposit_out|取 出 你 的 存 款 （ {reg0}泰 勒 ） 
mno_ms_guild_credit_out|还 贷 （ {reg0}泰 勒 ） 
menu_ms_guild_get_value|选 择 一 个 {s0}金 额 。 当 前 {s0}金 额 总 计 {reg5}。 
mno_ms_guild_500_minus|-500泰 勒 
mno_ms_guild_500_plus|+500泰 勒 
mno_ms_guild_1000_minus|-1000泰 勒 
mno_ms_guild_1000_plus|+1000泰 勒 
mno_ms_guild_1500_minus|-1500泰 勒 
mno_ms_guild_1500_plus|+1500泰 勒 
mno_ms_guild_2000_minus|-2000泰 勒 
mno_ms_guild_2000_plus|+2000泰 勒 
mno_ms_continue|完 成 交 易 
menu_ms_guild_get_out|你 想 执 行 这 个 交 易 吗 ？ 
mno_ms_guild_break|是 
