menu_collect_taxes_rebels_killed|你 成 功 地 鎮 壓 了 反 抗 。 任 何 想 站 起 來 反 抗 的 人 將 會 懼 怕 並 再 三 考 慮 的 。 
menu_collect_taxes_failed|你 從 {s3}征 收 了 {reg3}泰 勒 的 稅 款 的 時 候 ， 一 場 反 抗 爆 發 了 。 現 在 你 不 得 不 帶 著 這 些 稅 款 前 去 給 {s1}， 雖 然 他 可 能 會 很 失 望 ， 不 過 總 比 一 點 都 沒 收 到 要 好 的 多 … … 
menu_collect_taxes_revolt_warning|{s3}的 人 們 對 你 要 求 的 高 稅 款 表 示 強 烈 的 義 憤 。 如 果 你 繼 續 壓 迫 他 們 ， 他 們 將 准 備 起 來 反 抗 。 
mno_continue_collecting_taxes|依 然 像 以 前 那 樣 征 稅 。 
mno_halve_taxes|同 意 減 輕 一 半 的 稅 款 。 （ {s1}也 許 會 不 滿 ） 。 
menu_collect_taxes_revolt|當 你 在 {s3}收 取 稅 款 的 時 候 ， 突 然 看 見 一 大 群 憤 怒 的 {reg9?農 民 :居 民 }已 經 對 你 提 出 的 高 稅 款 忍 無 可 忍 ， 正 揮 舞 著 火 把 和 武 器 逐 漸 向 你 逼 近 。 這 是 要 向 你 開 戰 ！ 
menu_train_peasants_against_bandits|隊 員 中 最 高 訓 練 技 能 為 {reg2}級 ， 由 此 {reg3?你 預 期 :{s1}預 期 }需 要 {reg4}小 時 來 進 行 理 論 講 解 ， 使 這 些 農 民 變 成 英 勇 的 戰 士 。 在 這 期 間 他 們 將 會 學 到 戰 斗 的 基 本 知 識 以 及 如 何 去 沉 著 冷 靜 地 應 對 一 切 戰 斗 。 
mno_make_preparation|訓 練 他 們 。 
mno_train_later|等 一 等 吧 。 
menu_train_peasants_against_bandits_ready|你 對 那 些 農 民 們 進 行 了 一 些 最 基 本 的 訓 練 ， 你 認 為 他 們 中 的 {reg0}人 {reg1?已 經 :已 經 }完 全 地 掌 握 了 訓 練 的 內 容 ， {reg1?他 們 :他 }已 經 准 備 好 進 行 實 戰 演 習 了 。 
mno_peasant_start_practice|開 始 演 習 。 
menu_train_peasants_against_bandits_training_result|{s0}
menu_train_peasants_against_bandits_attack|當 你 准 備 繼 續 訓 練 的 時 候 ， 一 個 從 村 子 裡 來 的 衛 兵 向 你 奔 來 ， 呼 喊 著 告 急 。 那 些 強 盜 已 經 出 現 在 視 野 裡 ， 正 向 {s3}奔 去 。 村 長 懇 求 你 組 織 那 些 你 訓 練 的 民 兵 去 抵 抗 他 們 。 
mno_peasants_against_bandits_attack_resist|准 備 開 戰 吧 ！ 
menu_train_peasants_against_bandits_attack_result|{s9}
menu_train_peasants_against_bandits_success|這 些 強 盜 被 打 敗 了 ！ 那 些 還 活 著 的 和 意 識 還 清 醒 的 都 夾 著 尾 巴 逃 跑 了 ， 他 們 懼 怕 這 些 農 民 和 他 們 的 新 教 官 。 經 過 他 們 的 搶 劫 以 後 ， 村 民 幾 乎 沒 有 什 麼 東 西 剩 下 了 ， 但 他 們 還 是 拿 出 了 任 何 他 們 有 的 東 西 以 表 達 感 激 之 情 。 
menu_disembark|想 上 岸 嗎 ？ 
menu_ship_reembark|想 上 船 嗎 ？ 
mno_reembark_yes|是 。 
mno_reembark_no|不 。 
menu_center_reports|鎮 名 ： {s1}^租 金 收 入 ： {reg1}泰 勒 ^稅 收 ： {reg2}泰 勒 ^食 物 儲 備 ： 供 應 {reg3}日 
mno_to_price_and_productions|報 告 價 格 與 產 品 。 
menu_price_and_production|產 品 有 ： ^（ 提 示 ： 基 礎 的 /原 材 料 加 工 而 來 的 /材 料 加 工 並 加 以 修 飾 的 )^{s1}^^價 格 因 素 有 ： ^{s2}
menu_town_trade|你 向 市 場 走 去 。 
mno_assess_prices|估 價 。 
mno_trade_with_arms_merchant|與 武 器 商 人 交 易 。 
mno_trade_with_armor_merchant|與 盔 甲 商 人 交 易 。 
mno_trade_with_horse_merchant|與 馬 匹 販 子 交 易 。 
mno_trade_with_goods_merchant|與 雜 貨 商 人 交 易 。 
mno_back_to_town_menu|返 回 
menu_town_trade_assessment_begin|你 偶 然 聽 到 了 一 些 關 於 物 品 價 格 的 情 報 。 ^你 試 著 從 這 些 情 報 中 尋 找 到 一 些 有 用 的 東 西 。 
menu_town_trade_assessment|隊 員 中 最 高 交 易 技 能 為 {reg2}級 ， {reg3?你 嘗 試 算 出 利 潤 最 高 的 商 品 :{s1}嘗 試 算 出 利 潤 最 高 的 商 品 }。 {s2}
menu_sneak_into_town_suceeded|假 裝 成 穿 著 破 爛 的 朝 聖 者 ， 你 騙 過 了 守 衛 ， 順 利 的 混 入 城 裡 。 
menu_sneak_into_town_caught|在 你 嘗 試 溜 進 去 時 ， 一 名 守 衛 發 現 了 你 並 發 出 了 警 報 ！ 你 必 須 在 所 有 守 衛 都 開 始 搜 捕 你 之 前 從 大 門 逃 出 去 。 
mno_sneak_caught_fight|殺 出 一 條 血 路 ！ 
mno_sneak_caught_surrender|投 降 。 
menu_sneak_into_town_caught_dispersed_guards|你 輕 易 地 甩 掉 了 守 衛 ， 消 失 在 街 道 的 深 處 。 
menu_sneak_into_town_caught_ran_away|你 殺 開 一 條 血 路 終 於 奪 關 而 走 ， 迅 速 逃 到 了 郊 外 的 安 全 地 帶 。 {s11}
menu_enemy_offer_ransom_for_prisoner|{s2}想 用 {reg12}泰 勒 與 你 交 換 {s1}。 
mno_ransom_accept|接 受 這 個 提 議 。 
mno_ransom_reject|拒 絕 這 個 提 議 。 
menu_training_ground|你 到 達 了 一 個 雇 傭 兵 營 地 。 你 可 以 在 這 裡 雇 傭 勇 士 並 武 裝 你 的 手 下 。 
mno_camp_trainer|與 教 練 交 談 。 
mno_camp_merch|找 傭 兵 隊 長 。 
mno_camp_train_melee|混 戰 。 
mno_camp_train_mounted|騎 乘 練 習 。 
menu_training_ground_selection_details_melee_1|你 想 要 同 時 面 對 幾 個 對 手 ？ 
mno_camp_train_melee_num_men_1|一 。 
mno_camp_train_melee_num_men_2|二 。 
mno_camp_train_melee_num_men_3|三 。 
mno_camp_train_melee_num_men_4|四 。 
menu_training_ground_selection_details_melee_2|選 擇 你 的 {reg1}號 對 手 ： 
mno_training_ground_selection_details_melee_random|隨 機 選 擇 。 
menu_training_ground_selection_details_mounted|你 想 要 用 哪 種 武 器 進 行 訓 練 ？ 
mno_camp_train_mounted_details_1|單 手 武 器 。 
mno_camp_train_mounted_details_2|長 桿 武 器 。 
mno_camp_train_mounted_details_3|弓 箭 。 
mno_camp_train_mounted_details_4|投 擲 類 的 。 
menu_training_ground_selection_details_ranged_1|你 想 要 用 哪 種 遠 程 武 器 進 行 訓 練 ？ 
mno_camp_train_ranged_weapon_bow|弓 箭 。 
mno_camp_train_ranged_weapon_crossbow|弩 。 
mno_camp_train_ranged_weapon_mushket|滑 膛 槍 。 
mno_camp_train_ranged_weapon_thrown|飛 刀 。 
menu_training_ground_selection_details_ranged_2|你 想 要 在 距 標 靶 多 遠 的 距 離 練 習 ？ 
mno_camp_train_ranged_details_1|10碼 。 
mno_camp_train_ranged_details_2|20碼 。 
mno_camp_train_ranged_details_3|30碼 。 
mno_camp_train_ranged_details_4|40碼 。 
mno_camp_train_ranged_details_5|50碼 。 
mno_camp_train_ranged_details_6|60碼 。 
mno_camp_train_ranged_details_7|70碼 。 
menu_training_ground_description|{s0}
mno_s2_dot|{s2}… … 
menu_training_ground_training_result|{s7}{s2}
menu_marshall_selection_candidate_ask|{s15}馬 上 要 為 {s23}選 擇 一 個 元 帥 。 一 些 領 主 提 名 讓 你 做 候 選 人 。 
mno_marshall_candidate_accept|以 候 選 人 身 份 前 去 。 
mno_marshall_candidate_reject|告 訴 所 有 人 這 些 天 你 太 忙 了 。 
menu_captivity_avoid_wilderness|整 個 世 界 在 你 眼 前 一 黑 。 幾 個 小 時 過 後 你 恢 復 了 意 識 ， 發 現 你 自 己 躺 在 你 倒 下 的 地 方 。 你 的 敵 人 一 定 以 為 你 死 了 ， 才 把 你 留 在 原 地 。 不 論 怎 樣 ， 似 乎 你 身 上 的 傷 沒 有 一 處 是 致 命 的 ， 雖 然 你 感 到 很 虛 弱 ， 但 是 你 發 現 你 自 己 還 是 勉 強 可 以 堅 持 站 起 來 行 走 。 你 站 起 來 並 努 力 搜 尋 你 隊 伍 裡 的 幸 存 者 。 
menu_captivity_start_wilderness|完 了 。 
menu_captivity_start_wilderness_surrender|完 了 。 
menu_captivity_start_wilderness_defeat|你 被 敵 人 俘 虜 了 。 
menu_captivity_start_castle_surrender|完 了 。 
menu_captivity_start_castle_defeat|完 了 。 
menu_captivity_start_under_siege_defeat|你 被 敵 人 俘 虜 了 。 
menu_captivity_wilderness_taken_prisoner|你 被 敵 人 俘 虜 了 。 
menu_captivity_wilderness_check|完 了 。 
menu_captivity_end_wilderness_escape|經 過 了 幾 天 痛 苦 的 俘 虜 生 活 。 你 找 了 個 機 會 逃 跑 了 ！ 
menu_captivity_castle_taken_prisoner|衛 兵 們 包 圍 了 你 ， 奪 下 了 你 的 武 器 。 他 們 咒 罵 著 把 你 丟 進 了 地 牢 ， 接 下 來 有 你 受 的 了 。 
menu_captivity_rescue_lord_taken_prisoner|你 在 自 己 的 身 份 暴 露 之 前 一 直 偽 裝 成 朝 聖 者 ， 這 激 怒 了 那 些 守 衛 。 他 們 狂 暴 而 粗 魯 地 痛 打 你 ， 不 知 道 過 了 多 長 時 間 以 後 才 停 息 下 來 … … 
menu_captivity_castle_check|完 了 。 
menu_captivity_end_exchanged_with_prisoner|經 過 了 數 天 的 關 押 ， 抓 你 的 人 用 你 交 換 了 他 們 的 一 名 俘 虜 ， 你 自 由 了 。 
menu_captivity_end_propose_ransom|在 陰 暗 的 地 牢 中 不 知 道 過 了 多 久 以 後 ， 抓 你 的 人 給 了 你 一 個 選 擇 ： 從 你 藏 錢 的 地 方 交 出 {reg5}泰 勒 ， 他 們 就 會 放 了 你 。 你 決 定 … … 
mno_captivity_end_ransom_accept|接 受 這 個 提 議 。 
mno_captivity_end_ransom_deny|拒 絕 ， 並 等 待 機 會 逃 出 去 。 
menu_captivity_castle_remain|時 光 流 逝 ， 你 在 監 牢 裡 痛 苦 的 忍 受 著 被 囚 禁 的 痛 苦 ， 還 有 輕 蔑 的 笑 話 … … 
menu_kingdom_army_quest_report_to_army|{s8}邀 請 你 一 起 去 參 加 他 的 遠 征 。 你 需 要 帶 上 至 少 {reg13}名 戰 士 ， 如 果 現 在 不 夠 的 話 ， 你 需 要 盡 快 達 到 要 求 的 人 數 。 
menu_kingdom_army_quest_messenger|{s8}派 信 使 來 告 訴 你 ， 他 要 給 你 指 定 一 個 任 務 ， 並 要 求 你 盡 快 去 見 他 。 
menu_kingdom_army_quest_join_siege_order|{s8}派 信 使 來 命 令 你 加 入 對 於 {s9}的 圍 攻 。 不 論 付 出 多 大 的 代 價 都 必 須 拿 下 {s9}。 
menu_kingdom_army_follow_failed|你 違 背 了 命 令 ， 沒 有 在 跟 隨 {s8}。 他 生 氣 地 把 你 從 隊 伍 中 除 名 並 且 放 話 說 ， 他 不 會 放 過 你 的 。 
menu_invite_player_to_faction_without_center|你 收 到 了 一 份 封 臣 的 邀 請 ！ ^^{s9}的 {s8}派 遣 了 一 個 皇 家 信 使 來 親 自 遞 送 這 份 邀 請 。 你 將 成 為 {s9}的 一 位 諸 侯 ， 從 此 被 人 以 {大 人 /女 士 }稱 呼 ， 但 是 並 沒 有 給 予 你 封 地 以 及 額 外 的 頭 銜 ， 當 然 作 為 回 報 {s8}要 求 你 宣 誓 對 他 效 忠 並 與 他 一 起 加 入 他 的 遠 征 。 雖 然 他 沒 有 許 諾 封 地 和 頭 銜 ， 如 果 你 不 同 意 這 個 請 求 的 話 他 還 是 會 被 激 怒 的 … … 
mno_faction_accept|接 受 邀 請 ！ 
mno_faction_reject|拒 絕 邀 請 。 
menu_invite_player_to_faction|你 收 到 了 一 份 封 臣 的 邀 請 ！ ^^{s9}的 {s8}派 遣 了 一 個 皇 家 信 使 來 親 自 遞 送 這 份 邀 請 。 你 將 成 為 {s9}的 一 位 諸 侯 ， 從 此 被 人 以 {大 人 /女 士 }稱 呼 ， 但 是 並 沒 有 給 予 你 封 地 以 及 額 外 的 頭 銜 ， 當 然 作 為 回 報 {s8}要 求 你 宣 誓 對 他 效 忠 並 與 他 一 起 加 入 他 的 遠 征 。 他 許 諾 給 你 {s2}的 封 地 和 頭 銜 ， 如 果 你 不 同 意 這 個 請 求 的 話 他 一 定 會 被 激 怒 的 … … 
menu_invite_player_to_faction_accepted|想 成 為 封 臣 的 話 ， 你 要 親 自 去 找 {s3}宣 誓 。 {s5}
menu_question_peace_offer|你 收 到 了 一 份 停 戰 的 邀 請 ^^{s1}發 給 你 一 份 停 戰 邀 請 。 你 將 如 何 回 復 ？ 
mno_peace_offer_accept|接 受 。 
mno_peace_offer_reject|拒 絕 。 
menu_notification_player_faction_active|你 現 在 擁 有 了 一 片 完 全 屬 於 自 己 的 領 地 。 你 是 一 個 沒 有 雇 主 的 軍 閥 ， 沒 有 更 高 的 權 利 。 享 受 這 自 由 吧 ！ —— 但 是 你 要 知 道 國 王 們 不 會 友 好 對 待 你 的 。 你 要 知 道 ， 沒 有 統 治 權 的 日 子 是 很 難 過 的 。 
menu_notification_player_faction_deactive|你 失 去 了 所 有 領 地 。 
menu_notification_center_under_siege|{s1}被 {s3}的 {s2}圍 攻 了 ！ 
menu_notification_village_raided|敵 人 襲 擊 了 你 的 領 地 ^^{s1}被 {s3}的 {s2}洗 劫 了 ！ 
menu_notification_village_raid_started|你 的 村 子 正 受 到 襲 擊 ！ ^^{s3}的 {s2}正 在 破 壞 {s1}。 
menu_notification_one_faction_left|整 個 東 歐 被 征 服 了 ^^{s1}擊 敗 所 有 對 手 ， 建 立 了 一 個 統 一 的 國 家 。 
menu_notification_oath_renounced_faction_defeated|你 從 前 屬 於 的 勢 力 被 擊 敗 了 ^^你 贏 得 了 對 於 {s1}的 戰 斗 ！ 你 從 這 個 勢 力 中 脫 離 了 出 去 。 
menu_notification_center_lost|領 地 失 去 ^^因 為 {s2}你 失 去 了 {s1}。 
menu_notification_troop_left_players_faction|背 叛 ！ ^^{s1}從 {s2}離 開 了 ， 並 加 入 了 {s3}。 
menu_notification_troop_joined_players_faction|好 消 息 ！ ^^{s1}從 {s2}離 開 了 ， 並 加 入 了 {s3}。 
menu_notification_war_declared|宣 戰 ^^{s1}向 {s2}宣 戰 ！ 
menu_notification_peace_declared|和 平 協 議 ^^{s1}和 {s2}達 成 了 和 平 協 議 ！ ^{s57}
menu_notification_faction_defeated|陣 營 滅 亡 ^^{s1}不 復 存 在 了 ！ 
menu_notification_rebels_switched_to_faction|成 功 叛 變 ^^你 的 叛 變 十 分 成 功 ！ 現 在 你 的 勢 力 將 {s12}定 為 {s11}唯 一 的 領 主 。 
menu_kill_local_merchant_begin|你 探 明 你 的 獵 物 轉 彎 走 進 了 一 條 背 街 的 巷 子 。 這 將 是 你 襲 擊 他 的 最 好 時 機 。 
menu_auto_return_to_map|完 了 。 
menu_monfor_talk|冒 險 者 ， 歡 迎 來 到 騎 馬 與 砍 殺 的 世 界 。 在 你 開 始 游 戲 之 前 你 必 須 建 立 一 個 人 物 。 首 先 ， 選 擇 你 的 性 別 。 
mno_start_male|請 不 要 射 擊 。 我 是 一 個 平 民 ， 你 不 能 傷 害 我 。 
menu_oim_training_ground_selection_details_ranged|你 想 要 從 多 遠 的 距 離 射 擊 ？ 
menu_oim_training_ground_description|{s0}
menu_oim_training_ground_training_result|{s7}{s2}
mno_hvatit|停 止 訓 練 … … 
menu_oim_defeated_by_monk|你 在 戰 斗 中 被 神 父 擊 敗 了 ， 他 命 令 守 衛 拘 留 了 你 。 
menu_oim_monk_is_killed|你 設 法 擊 敗 了 神 父 並 拿 到 了 聖 像 ， 逃 離 城 市 的 時 機 到 來 了 。 
menu_oim_tatarin_brought_to_perekop|你 來 到 了 皮 裡 柯 普 。 
menu_oim_talk_to_tatarin|{s2}
mno_talk_to_tatarin|和 韃 靼 人 交 談 。 
menu_oim_fight_sem_samuraev|{s2}
mno_defend_village_|准 備 戰 斗 … … 
menu_oim_sem_sameraev_battle_result|{s2}
menu_oim_talk_to_bandits_horse|{s2}
menu_oim_bandits_battle_for_horse_result|{s2}
menu_oim_invest_menu|{s2}
mno_zabrat_dengi|取 走 財 物 。 
mno_do_not_take_|Donotdosuchaburglary 
menu_oim_auto_talk_menu|{s2}
menu_oim_potop_defend_church|你 及 時 趕 到 了 ！ 瑞 典 人 還 沒 有 掠 奪 修 道 院 ， 是 以 拉 脫 維 亞 人 的 方 式 再 給 他 們 上 一 課 的 時 候 了 。 
menu_oim_potop_defend_church_result|{s2}
menu_oim_auto_message_menu|{s2}
menu_oim_potop_romeo_fight|{s2}
menu_capitan_vid|你 向 營 地 的 士 兵 詢 問 在 哪 裡 可 以 找 到 他 們 的 指 揮 官 ， 然 後 他 們 指 向 了 他 們 的 隊 長 。 
mno_merch_tatar|和 韃 靼 隊 長 談 談 。 
mno_merch_kozak|和 哥 薩 克 隊 長 談 談 。 
mno_merch_polyak|和 波 蘭 隊 長 談 談 。 
mno_merch_shved|和 瑞 典 隊 長 談 談 。 
mno_merch_moskov|和 俄 國 傭 兵 隊 長 談 談 。 
mno_Back_1|離 開 … … 
menu_oim_potop_kshetuskiy|{s2}
mno_sneak_in|繼 續 … … 
menu_podkup_neg|當 你 的 停 戰 使 節 舉 著 白 旗 走 進 大 門 時 ， 你 聽 到 一 聲 槍 響 --然 後 看 到 使 節 的 屍 體 被 掛 在 了 城 牆 上 。 ^^你 的 軍 隊 士 氣 下 降 了 。 
mno_Back_2|繼 續 … … 
menu_podkup_ataka|你 設 法 賄 賂 了 一 個 城 堡 守 衛 。 他 為 你 打 開 了 大 門 ， 現 在 你 可 以 盡 情 屠 掠 這 個 城 鎮 了 。 
mno_Cont|繼 續 … … 
menu_udral_otravil|你 設 法 潛 入 了 這 個 城 市 並 在 井 裡 下 了 毒 。 
mno_Cont1|繼 續 … … 
menu_vzvesili|失 敗 ！ 你 被 發 現 並 被 抓 住 了 ！ 
mno_Cont2|繼 續 … … 
menu_udral_neotravil|你 被 發 現 了 ， 但 你 設 法 逃 離 了 。 
mno_Cont3|繼 續 … … 
menu_neudral_otravil|你 被 發 現 了 ， 但 你 設 法 在 井 裡 下 了 毒 。 現 在 你 要 想 辦 法 通 過 守 衛 的 防 線 。 
mno_Cont4|繼 續 … … 
menu_neudral_neotravil|在 你 往 水 裡 放 毒 之 前 你 就 被 發 現 了 。 現 在 你 得 逃 跑 ， 設 法 通 過 守 衛 的 防 線 吧 。 
menu_sneak_into_town_caught_dispersed_guards_t|你 從 守 衛 中 殺 出 了 一 條 血 路 然 後 逃 離 了 城 市 。 
menu_sneak_into_town_caught_ran_away_t|你 設 法 躲 進 了 街 道 的 深 處 並 逃 離 了 城 市 。 
menu_vorvatsya_uspeh|你 設 法 潛 入 了 城 市 ， 但 你 一 部 分 的 軍 隊 仍 被 留 在 了 城 牆 外 。 你 要 擊 敗 至 少 {reg0}%個 守 衛 才 能 打 開 大 門 。 
menu_vorvatsya_proval|潛 入 計 劃 失 敗 了 。 更 糟 糕 的 是 ， 你 的 先 頭 部 隊 被 守 軍 殘 忍 地 殺 害 了 ， 你 的 部 隊 士 氣 大 跌 。 
menu_podkop_uspih|你 預 計 你 至 少 需 要 {reg4}個 小 時 來 安 放 炸 藥 。 
mno_build_podkop_min|開 始 工 作 … … 
menu_podkop_neg|你 沒 法 安 放 這 些 炸 藥 。 很 明 顯 ， 你 高 估 了 自 己 的 學 識 。 
menu_podkop_uspih_walls|這 些 手 段 還 不 足 以 摧 毀 這 座 城 市 堅 固 的 城 牆 。 
menu_podkop_uspih_uspih|炸 藥 被 引 爆 了 ， 在 城 牆 上 炸 開 了 一 個 缺 口 … … 
mno_go_next|開 始 突 擊 ！ 
menu_podkop_uspih_neg|這 些 手 段 還 不 足 以 摧 毀 這 座 城 市 堅 固 的 城 牆 。 
menu_oim_last_game_menu|{s2}
menu_oim_getman_defend_village|你 及 時 趕 到 了 ！ 那 些 強 盜 還 沒 有 掠 奪 村 莊 。 但 是 ， 他 們 察 覺 了 你 的 到 來 並 准 備 攻 擊 了 。 
menu_oim_getman_defend_village_result|{s2}
menu_oim_getman_defend_village_result2|在 那 個 老 人 說 完 話 之 前 ， 一 個 受 傷 的 強 盜 開 了 一 槍 。 唉 ， 子 彈 打 中 了 目 標 … … 那 個 老 人 再 也 不 能 告 訴 你 什 麼 了 … … 
menu_oim_getman_letter_text|給 秘 密 接 待 員 ， 要 親 自 送 過 去 。 ^^根 據 你 的 命 令 ， 我 發 現 奧 列 格 房 子 的 墓 葬 被 立 陶 宛 親 王 亞 努 什 ·拉 齊 維 烏 從 基 輔 手 中 偷 了 過 來 。 傳 言 說 他 把 那 些 陪 葬 品 放 到 了 自 己 的 家 族 墓 穴 中 。 目 前 為 止 我 就 知 道 這 麼 多 。 一 件 事 是 確 定 的 ， 不 管 怎 樣 拉 齊 維 烏 是 一 個 新 教 徒 異 端 ， 甚 至 准 備 用 巫 術 ， 如 果 這 能 讓 他 離 王 位 更 近 一 步 。 ^我 讓 一 個 可 靠 的 間 諜 來 傳 達 這 個 消 息 ， 願 上 帝 保 佑 他 平 安 ， 我 會 前 往 裡 加 ， 那 兒 有 聖 殿 騎 士 的 檔 案 ， 可 能 會 有 黑 仗 的 秘 密 … … 
menu_oim_getman_tamplier_archives|{s2}
menu_oim_potop_fight_with_king_result|{s3}
menu_oim_cheats_and_solving_quests_menu|沒 有 使 用 
mno_money_menu|獲 得 金 錢 
mno_exp_menu|獲 得 經 驗 
mno_exp_renown|獲 得 聲 望 
mno_add_relation_to_all|改 變 關 系 
mno_add_zagloba|cheat add zagloba 
mno_fac_kingdom_4|cheat minus swedes 
mno_swedish_prisoner|cheat prisoner 
mno_exit_menu|返 回 … … 
menu_oim_getman_reading_book|{s3}
menu_getman_book_translated|{s3}
menu_oim_dmitriy_yevangelik|{s3}
menu_oim_getman_fight_in_nesvizh|{s3}
menu_oim_getman_sneack_in|{s3}
menu_oim_getman_quest_failed|{s3}
menu_oim_getman_hmel_order|{s3}
menu_oim_getman_hmel_rebelion|{s3}
menu_oim_getman_casus_beli_hmel|{s3}
menu_oim_getman_casus_beli_hmel_war|{s3}
menu_oim_korono_vitovta|{s3}
menu_oim_dmitriy_captured|{s3}
mno_edit_slot_town_walls_destroyed_door|edit slot town walls destroyed 
menu_oim_dmitriy_alevtina_hanum|{s3}
mno_oim_walk_the_streets|離 開 閨 房 去 城 市 。 
menu_oim_barabash_order_mc|{s3}
menu_oim_getman_barabash_rebelion|{s3}
menu_oim_getman_casus_beli_barabash|{s3}
menu_oim_getman_casus_beli_barabash_war|{s3}
menu_oim_tavern_simple_fight|你 向 一 個 酒 館 的 顧 客 發 起 了 挑 戰 。 你 的 對 手 已 經 准 備 好 並 等 著 你 。 
menu_oim_tavern_simple_fight_result|{s2}
menu_oim_duel_fight|一 個 糟 糕 的 玩 笑 讓 你 卷 入 了 打 斗 。 這 可 是 一 個 好 時 機 讓 你 喚 回 你 的 劍 術 ， 然 後 狠 狠 地 揍 對 手 一 頓 吧 。 
menu_oim_tavern_duel_fight_result|{s2}
menu_oim_tavern_ranged_fight|你 准 備 參 加 一 場 射 擊 比 賽 。 想 要 勝 出 ， 你 就 要 盡 可 能 多 地 擊 中 目 標 。 
menu_oim_ranged_duel_tavern_result|{s2}
menu_oim_drunken_prison|當 你 抓 起 武 器 時 ， 守 衛 包 圍 了 你 並 把 你 扔 進 了 監 獄 。 
menu_oim_drunken_wound|你 醒 了 過 來 ， 不 知 自 己 身 處 何 處 ， 你 精 疲 力 竭 ， 一 文 不 名 。 你 隱 隱 地 回 憶 起 了 你 吃 的 最 後 一 塊 吐 司 。 
menu_oim_alcoholic|你 沉 迷 於 酒 館 之 中 ， 每 天 都 在 酒 杯 中 度 過 ， 但 當 你 這 麼 做 的 時 候 ， 你 感 到 渾 身 無 力 ， 口 袋 裡 的 錢 也 不 可 思 議 地 消 失 了 。 
menu_oim_rich_visitor|{s2}
mno_attack|追 捕 市 民 
menu_oim_rich_visitor_result|{s2}
menu_captured_enemy_menu|{s17}
mno_continue_kill|處 決 囚 犯 。 
mno_continue_spawn|釋 放 囚 犯 。 
menu_capture_prisoners_as_guards|{s17}
mno_continue_guards|加 入 守 衛 部 隊 。 
mno_continue_spawn_prisoners|釋 放 。 
menu_charge_with_bunt|低 落 的 士 氣 讓 你 的 部 隊 發 生 了 騷 亂 。 反 叛 者 們 需 要 你 的 血 或 者 錢 ， 「 為 了 他 們 所 付 出 的 勞 動 」 。 
mno_continue_bunt|繼 續 … … 
menu_illness_warning|{s0}的 有 學 問 的 人 說 良 好 的 膳 食 會 有 所 幫 助 。 也 許 {s1}或 {s2}可 以 治 療 這 些 士 兵 。 無 論 如 何 ， 在 酒 館 裡 休 息 一 小 會 總 不 會 有 壞 處 。 
menu_illness_end|多 虧 那 些 可 口 的 食 物 和 良 好 的 休 整 ， 你 的 士 兵 從 {s0}恢 復 過 來 了 。 
menu_warn_taverna_morale|你 的 士 兵 咆 哮 著 向 你 抱 怨 那 持 續 的 饑 餓 。 持 續 的 行 軍 讓 他 們 精 疲 力 竭 。 不 滿 的 情 緒 在 軍 隊 中 散 布 開 來 。 ^^即 使 是 你 那 些 最 堅 強 的 戰 士 也 建 議 去 最 近 的 酒 館 休 息 一 兩 天 。 
menu_oim_dmitriy_razin_warn|有 謠 言 說 斯 金 卡 · 拉 辛 酋 長 已 經 再 次 掀 起 了 叛 亂 。 這 一 次 是 沖 著 你 來 的 。 
menu_oim_razin_asking_for_marshal|{s2}
menu_oim_dmitry_elected|你 說 服 了 波 耶 們 在 選 舉 中 支 持 你 。 最 終 ， 你 成 為 了 沙 皇 。 
menu_oim_dmitry_election_failed|你 沒 能 把 波 耶 們 拉 攏 到 你 這 邊 。 波 耶 議 會 選 了 拉 辛 做 沙 皇 。 
menu_simle_text_message|{s2}
menu_oim_diplomacy_window|你 想 向 哪 個 國 家 宣 戰 ？ 
mno_fac_1_continue|{s2}
mno_fac_2_continue|{s2}
mno_fac_3_continue|{s2}
mno_fac_4_continue|{s2}
mno_fac_5_continue|{s2}
menu_submit_war|你 真 的 想 和 {s2}開 戰 嗎 ？ 
mno_submit_war|是 
mno_reject|否 
menu_oim_auto_talk_menu2|沒 有 
menu_oim_auto_message_menu2|{s2}
menu_notification_about_gold_usage_after_construct|在 {s1}{s51}。 
menu_notification_about_gold_usage_30_day|在 {s1}{s51}。 
menu_notification_party_under_siege_with_defence|在 圍 城 中 ， {s3}的 {s2}在 困 境 中 失 去 了 {s50}。 
menu_notification_village_element_leave_service|{s1}的 {s2}辭 去 了 職 務 。 
menu_notification_extra_good_ready|你 在 {s1}定 制 的 {s2}已 完 成 ， 等 著 你 去 驗 收 。 
menu_ms_additional_menu|{s0}
mno_ms_add_1|{s1}。 
mno_ms_add_2|{s1}。 
mno_ms_add_3|{s1}。 
mno_ms_add_4|{s1}。 
mno_ms_add_5|{s1}。 
mno_ms_add_6|{s1}。 
mno_ms_add_7|{s1}。 
mno_ms_add_8|{s1}。 
mno_ms_add_9|{s1}。 
mno_ms_add_10|{s1}。 
mno_ms_back|返 回 … … 
menu_ms_additional_school|{s2}
mno_ms_see_npc_list|查 看 同 伴 列 表 
menu_ms_additional_merchant_guild|選 擇 一 個 行 動 。 
mno_ms_guild_deposit|以 月 利 率 {reg0}%存 錢 。 
mno_ms_guild_credit|以 月 利 率 {reg0}%貸 款 。 
mno_ms_guild_deposit_out|取 出 你 的 存 款 （ {reg0}泰 勒 ） 
mno_ms_guild_credit_out|還 貸 （ {reg0}泰 勒 ） 
